REFERENCE_ID,SOURCE,TARGET,SOURCE_INVENTORY_ID,TARGET_INVENTORY_ID,REFERENCE_TYPE,REFERENCE_FORM,EVIDENCE,CONFIDENCE,OPERATIONAL_IMPACT
REF-001470,docs/governance/GOV-003_ADR_GOVERNANCE_RECONCILIATION.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0085,INV-0082,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 107: - Ciclo Arquitetural I: ADR-001, ADR-002, ADR-003, ADR-004 e ADR-005A-001.",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001471,docs/governance/GOV-003_ADR_GOVERNANCE_RECONCILIATION.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0085,INV-0082,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 22: | ADR-005A-001 | Persistência Aditiva | Ciclo Arquitetural I | Aceito | `docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md` |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001472,docs/governance/GOV-003_ADR_GOVERNANCE_RECONCILIATION.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0085,INV-0082,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 22: | ADR-005A-001 | Persistência Aditiva | Ciclo Arquitetural I | Aceito | `docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md` |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001473,docs/governance/GOV-003_ADR_GOVERNANCE_RECONCILIATION.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0085,INV-0082,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 25: O inventário abrange todos os arquivos identificados como ADR no repositório na data deste ato. `ADR-005A-001` é uma exceção histórica qualificada e ocupa, para fins de reserva, a família numérica 005.",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001474,docs/governance/GOV-003_ADR_GOVERNANCE_RECONCILIATION.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0085,INV-0082,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 45: 5. Identificadores qualificados históricos, como `ADR-005A-001`, permanecem congelados, mas esse formato não será usado em novos ADRs.",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001475,docs/governance/GOV-003_ADR_GOVERNANCE_RECONCILIATION.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0085,INV-0082,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 22: | ADR-005A-001 | Persistência Aditiva | Ciclo Arquitetural I | Aceito | `docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md` |,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001476,docs/governance/GOV-006_PROJECT_DOSSIER.md,ARCH-001_CKO_CORE_MASTER_ARCHITECTURE.md,INV-0086,INV-0006,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 701: - `ARCH-001_CKO_CORE_MASTER_ARCHITECTURE.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001477,docs/governance/GOV-006_PROJECT_DOSSIER.md,ARCH-001_CKO_CORE_MASTER_ARCHITECTURE_v1.1.md,INV-0086,INV-0007,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 702: - `ARCH-001_CKO_CORE_MASTER_ARCHITECTURE_v1.1.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001478,docs/governance/GOV-006_PROJECT_DOSSIER.md,ARCH-001_CKO_CORE_MASTER_ARCHITECTURE_v1.2.md,INV-0086,INV-0008,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 703: - `ARCH-001_CKO_CORE_MASTER_ARCHITECTURE_v1.2.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001479,docs/governance/GOV-006_PROJECT_DOSSIER.md,CHANGELOG.md,INV-0086,INV-0010,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 735: - `README.md`, `CHANGELOG.md`, `ROADMAP.md` e `pyproject.toml`",HIGH,Path/name-sensitive consumer; relocation may require update
REF-001480,docs/governance/GOV-006_PROJECT_DOSSIER.md,CKO_CORE_BASELINE_CONSOLIDATION_REPORT.md,INV-0086,INV-0013,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 723: - `CKO_CORE_BASELINE_CONSOLIDATION_REPORT.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001481,docs/governance/GOV-006_PROJECT_DOSSIER.md,CKO_CORE_BASELINE_EXECUTION_REPORT.md,INV-0086,INV-0014,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 724: - `CKO_CORE_BASELINE_EXECUTION_REPORT.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001482,docs/governance/GOV-006_PROJECT_DOSSIER.md,CKO_CORE_V1_PUBLIC_API_CATALOG.md,INV-0086,INV-0023,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 725: - `CKO_CORE_V1_PUBLIC_API_CATALOG.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001483,docs/governance/GOV-006_PROJECT_DOSSIER.md,CKO_CORE_V1_RELEASE_CERTIFICATION.md,INV-0086,INV-0024,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 727: - `CKO_CORE_V1_RELEASE_CERTIFICATION.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001484,docs/governance/GOV-006_PROJECT_DOSSIER.md,CKO_CORE_V1_TEST_AND_COVERAGE_REPORT.md,INV-0086,INV-0026,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 726: - `CKO_CORE_V1_TEST_AND_COVERAGE_REPORT.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001485,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-001_MONOLITO_MODULAR_INCREMENTAL.md,INV-0086,INV-0070,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 210: | Decisões do Ciclo I | ADR-001 a ADR-005A-001 | modularidade, identidade, legado, banco separado e persistência aditiva |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001486,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-001_MONOLITO_MODULAR_INCREMENTAL.md,INV-0086,INV-0070,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 364: | ADR-001 | Monólito Modular Incremental | I | Aceito |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001487,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-001_MONOLITO_MODULAR_INCREMENTAL.md,INV-0086,INV-0070,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 371: O arquivo do ADR-006 conserva internamente a designação histórica “ADR-001”. O,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001488,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-001_MONOLITO_MODULAR_INCREMENTAL.md,INV-0086,INV-0070,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 679: | ADRs | índice, ADR-001–004, ADR-006 e ADR-005A-001 | `docs/adr/` e `docs/decisoes/` |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001489,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-001_MONOLITO_MODULAR_INCREMENTAL.md,INV-0086,INV-0070,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 712: - `docs/adr/ADR-001_MONOLITO_MODULAR_INCREMENTAL.md`,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001490,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-001_MONOLITO_MODULAR_INCREMENTAL.md,INV-0086,INV-0070,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 809: | ADR-001–006 | resume as decisões sem alterar texto, status, alcance ou relação histórica |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001491,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-001_MONOLITO_MODULAR_INCREMENTAL.md,INV-0086,INV-0070,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 712: - `docs/adr/ADR-001_MONOLITO_MODULAR_INCREMENTAL.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001492,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-002_IDENTIDADE_DOCUMENTAL.md,INV-0086,INV-0071,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 365: | ADR-002 | Identidade Documental | I | Aceito |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001493,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-002_IDENTIDADE_DOCUMENTAL.md,INV-0086,INV-0071,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 713: - `docs/adr/ADR-002_IDENTIDADE_DOCUMENTAL.md`,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001494,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-002_IDENTIDADE_DOCUMENTAL.md,INV-0086,INV-0071,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 713: - `docs/adr/ADR-002_IDENTIDADE_DOCUMENTAL.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001495,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-003_PRESERVACAO_DO_LEGADO.md,INV-0086,INV-0072,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 366: | ADR-003 | Preservação dos Módulos Operacionais | I | Aceito |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001496,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-003_PRESERVACAO_DO_LEGADO.md,INV-0086,INV-0072,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 714: - `docs/adr/ADR-003_PRESERVACAO_DO_LEGADO.md`,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001497,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-003_PRESERVACAO_DO_LEGADO.md,INV-0086,INV-0072,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 714: - `docs/adr/ADR-003_PRESERVACAO_DO_LEGADO.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001498,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-004_BANCO_CANONICO_SEPARADO.md,INV-0086,INV-0073,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 367: | ADR-004 | Banco Canônico Separado | I | Aceito |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001499,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-004_BANCO_CANONICO_SEPARADO.md,INV-0086,INV-0073,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 715: - `docs/adr/ADR-004_BANCO_CANONICO_SEPARADO.md`,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001500,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-004_BANCO_CANONICO_SEPARADO.md,INV-0086,INV-0073,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 715: - `docs/adr/ADR-004_BANCO_CANONICO_SEPARADO.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001501,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 142: | 02/08/2026 | CKO-ARCH-002, GOV-002, GOV-003, ADR-006 e RFC-002. | Ciclo II instituído documentalmente. | Comprovada |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001502,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 158: 11. Aceitação do ADR-006 sobre autoridade do Catálogo Federado Institucional.,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001503,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 215: | Decisão/protocolo | ADR-006 + RFC-002 | autoridade aceita; protocolo ainda proposto |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001504,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 369: | ADR-006 | Federated Catalog Authority | II | Aceito |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001505,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 371: O arquivo do ADR-006 conserva internamente a designação histórica “ADR-001”. O,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001506,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 372: GOV-003 o renumerou administrativamente como ADR-006 sem reescrever o conteúdo;,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001507,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 48: gates D0–D7. O ADR-006 foi aceito; a RFC-002 permanece proposta para aprovação;,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001508,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 602: - ADR-006: aceito;,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001509,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 679: | ADRs | índice, ADR-001–004, ADR-006 e ADR-005A-001 | `docs/adr/` e `docs/decisoes/` |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001510,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 717: - `docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md`,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001511,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 762: maduras do que a execução: ADR-006 está aceito, RFC-002 aguarda aprovação e",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001512,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 807: | GOV-003 | usa o índice canônico, ADR-006 e próximo identificador ADR-007 |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001513,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md,INV-0086,INV-0074,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 717: - `docs/adr/ADR-006_FEDERATED_CATALOG_AUTHORITY.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001514,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/INDEX.md,INV-0086,INV-0075,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,"line 359: O `docs/adr/INDEX.md`, reconciliado pelo GOV-003, é a fonte canônica de",HIGH,Path/name-sensitive consumer; relocation may require update
REF-001515,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/adr/INDEX.md,INV-0086,INV-0075,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 711: - `docs/adr/INDEX.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001516,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 142: | 02/08/2026 | CKO-ARCH-002, GOV-002, GOV-003, ADR-006 e RFC-002. | Ciclo II instituído documentalmente. | Comprovada |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001517,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 201: ARCH-001, CKO-ARCH-002 e relatórios; a representação em três estágios é",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001518,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 213: | Ciclo II | CKO-ARCH-002 + GOV-002 | ondas II.0–II.7, gates D0–D7 e federação governada |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001519,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 321: 2. **CKO-ARCH-002 — Ecosystem Evolution Architecture:** federação governada,",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001520,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 390: O roadmap executivo vigente do Ciclo II é o GOV-002, derivado da CKO-ARCH-002:",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001521,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 45: O Ciclo Arquitetural II foi instituído documentalmente pela CKO-ARCH-002 e pelo,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001522,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 599: - CKO-ARCH-002: oficial e vigente;,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001523,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 675: | Arquitetura do Ciclo II | CKO-ARCH-002 | `docs/arquitetura/` |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001524,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 687: | Roadmap | `ROADMAP.md`, CKO-ARCH-002 e GOV-002 | raiz, `docs/arquitetura/` e `docs/governance/` |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001525,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 704: - `docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md`,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001526,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 805: | CKO-ARCH-002 | preserva federação governada, composição externa, autoridade na fonte e Provenance by Design |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001527,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 90: 3. CKO-ARCH-002, como arquitetura complementar do Ciclo II;",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001528,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md,INV-0086,INV-0078,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 704: - `docs/arquitetura/CKO-ARCH-002_ECOSYSTEM_EVOLUTION_ARCHITECTURE.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001529,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0086,INV-0082,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 210: | Decisões do Ciclo I | ADR-001 a ADR-005A-001 | modularidade, identidade, legado, banco separado e persistência aditiva |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001530,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0086,INV-0082,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 368: | ADR-005A-001 | Persistência Aditiva | I | Aceito |,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001531,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0086,INV-0082,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 679: | ADRs | índice, ADR-001–004, ADR-006 e ADR-005A-001 | `docs/adr/` e `docs/decisoes/` |",MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001532,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0086,INV-0082,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,line 716: - `docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md`,MEDIUM,Identity-level documentary navigation; physical path not implied
REF-001533,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md,INV-0086,INV-0082,DOCUMENTARY_DEPENDENCY,PATH_REFERENCE,line 716: - `docs/decisoes/ADR-005A-001_PERSISTENCIA_ADITIVA.md`,HIGH,Path/name-sensitive consumer; relocation may require update
REF-001534,docs/governance/GOV-006_PROJECT_DOSSIER.md,docs/governance/GOV-002_CYCLE_II_EXECUTION_PROGRAM.md,INV-0086,INV-0084,DOCUMENTARY_DEPENDENCY,IDENTIFIER_REFERENCE,"line 142: | 02/08/2026 | CKO-ARCH-002, GOV-002, GOV-003, ADR-006 e RFC-002. | Ciclo II instituído documentalmente. | Comprovada |",MEDIUM,Identity-level documentary navigation; physical path not implied
